"국가별","항목","단위","2015. 12 월","2016. 01 월","2016. 02 월","2016. 03 월","2016. 04 월","2016. 05 월","2016. 06 월","2016. 07 월","2016. 08 월","2016. 09 월","2016. 10 월","2016. 11 월","2016. 12 월","2017. 01 월","2017. 02 월","2017. 03 월","2017. 04 월","2017. 05 월","2017. 06 월","2017. 07 월","2017. 08 월","2017. 09 월","2017. 10 월","2017. 11 월","2017. 12 월","2018. 01 월","2018. 02 월","2018. 03 월","2018. 04 월","2018. 05 월","2018. 06 월","2018. 07 월","2018. 08 월","2018. 09 월","2018. 10 월","2018. 11 월","2018. 12 월","2019. 01 월","2019. 02 월","2019. 03 월","2019. 04 월","2019. 05 월","2019. 06 월","2019. 07 월","2019. 08 월","2019. 09 월","2019. 10 월","2019. 11 월","2019. 12 월","2020. 01 월","2020. 02 월","2020. 03 월","2020. 04 월","2020. 05 월","2020. 06 월","2020. 07 월","2020. 08 월","2020. 09 월","2020. 10 월","2020. 11 월","2020. 12 월","2021. 01 월","2021. 02 월","2021. 03 월","2021. 04 월","2021. 05 월","2021. 06 월",
"차드","USD 비율(자국화폐/US$, 기말)","Cfa Francs/US$","602.51401","600.69322","602.45867","576.15898","575.2495","588.09127","590.84579","590.26096","589.2535","587.72243","599.2664","616.79079","622.29105","609.90888","619.00255","613.56","600.14364","584.57981","574.79583","559.35619","554.72051","555.61325","563.63379","553.59693","546.94989","526.57702","537.05338","532.38942","543.05572","560.69493","562.66684","558.92723","563.00489","566.65256","579.56971","577.47777","572.88821","570.99321","574.59443","583.85136","584.73614","588.24948","576.41213","588.24948","594.3793","602.40334","588.09127","597.30195","583.90333","593.51882","597.57402","598.71942","603.12339","589.04185","585.7805","553.64365","549.37772","560.26392","560.74286","547.54341","534.55872","540.50511","541.174","559.4516","542.92087","537.6256","551.96651",
"차드","USD 비율(자국화폐/US$, 평균)","Cfa Francs/US$","603.05786","604.03144","591.3277","590.97","578.48662","579.92373","584.16806","592.63278","585.06267","585.04431","594.91581","607.42639","622.17863","617.9873","616.34743","613.92203","611.74801","593.2236","584.13968","569.84524","555.57846","550.55023","557.98282","558.832","554.19511","537.69171","531.2339","531.73385","534.32793","555.32033","561.68946","561.33177","567.97945","562.63306","571.18993","577.07827","576.19894","574.57384","577.87713","580.36574","583.68251","586.48278","580.83217","584.71574","589.55923","596.11294","593.48847","593.57509","590.23706","590.93289","601.51949","592.90676","603.90631","601.69329","582.83505","572.21897","554.57535","556.2536","557.06741","554.11579","539.00715","538.95743","542.20733","551.26667","547.58454","540.06434","544.49411",
"코모로","SDR 비율(자국화폐/SDR, 기말)","Francs/SDR","626.19156","621.94122","624.13875","608.77812","611.48877","618.76554","619.87582","616.84363","616.21582","615.26325","617.47618","626.24118","627.42422","621.57121","628.54725","624.38094","617.10836","606.93441","599.82284","590.57476","588.02715","588.93437","593.79626","587.67835","584.19754","575.46551","582.38886","580.51656","585.7111","595.73191","593.57383","588.91395","591.74143","592.96684","600.77881","599.08642","597.57607","599.84159","602.4518","607.89903","607.72769","607.78784","601.00108","606.81645","609.98433","615.9451","608.40552","615.02703","605.57735","612.93497","615.47786","612.84844","618.08179","606.13235","604.39173","586.75212","584.63926","591.45988","593.67521","587.27868","577.43105","584.07054","584.17218","594.64423","584.7206","582.51751","590.50356",
"코모로","USD 비율(자국화폐/US$, 기말)","Francs/US$","451.88551","450.51992","451.844","432.11924","431.43712","441.06845","443.13435","442.69572","441.94013","440.79182","449.4498","462.59309","466.71829","457.43166","464.25191","460.17","450.10773","438.43485","431.09687","419.51714","416.04038","416.70994","422.72534","415.1977","410.21242","394.93277","402.79004","399.29206","407.29179","420.5212","422.00013","419.19542","422.25367","424.98942","434.67728","433.10833","429.66616","428.24491","430.94582","437.88852","438.5521","441.18711","432.30909","441.18711","445.78448","451.80251","441.06845","447.97646","437.9275","445.13912","448.18051","449.03957","452.34254","441.78138","439.33537","415.23274","412.03329","420.19794","420.55715","410.65755","400.91904","405.37883","405.8805","419.5887","407.19066","403.2192","413.97488",
"코모로","USD 비율(자국화폐/US$, 평균)","Francs/US$","452.2934","453.02358","443.49577","443.2275","433.86497","434.9428","438.12604","444.47458","438.797","438.78323","446.18685","455.56979","466.63397","463.49047","462.26057","460.44152","458.81101","444.9177","438.10476","427.38393","416.68385","412.91267","418.48712","419.124","415.64633","403.26878","398.42543","398.80038","400.74595","416.49025","421.2671","420.99883","425.98459","421.97479","428.39245","432.8087","432.1492","430.93038","433.40785","435.27431","437.76188","439.86209","435.62413","438.53681","442.16942","447.0847","445.11635","445.18131","442.67779","443.19967","451.13961","444.68007","452.92974","451.26997","437.12628","429.16423","415.93151","417.1902","417.80056","415.58685","404.25536","404.21807","406.65549","413.45","410.68841","405.04825","408.37058",
"콩고","SDR 비율(자국화폐/SDR, 기말)","Cfa Francs/SDR","834.92208","829.25496","832.18501","811.70417","815.31835","825.02072","826.50109","822.45817","821.6211","820.351","823.30158","834.98824","836.56563","828.76162","838.063","832.50792","822.81115","809.24589","799.76378","787.43301","784.0362","785.24583","791.72835","783.57114","778.93006","767.28734","776.51848","774.02208","780.94814","794.30921","791.43178","785.21859","788.98858","790.62246","801.03841","798.78189","796.76809","799.78879","803.26907","810.53204","810.30359","810.38378","801.33478","809.0886","813.31244","821.26013","811.20736","820.03604","807.43646","817.24662","820.63715","817.13125","824.10906","808.17647","805.85564","782.33616","779.51902","788.61318","791.56695","783.03824","769.90806","778.76072","778.89625","792.85897","779.62747","776.69001","787.33808",
"콩고","USD 비율(자국화폐/US$, 기말)","Cfa Francs/US$","602.51401","600.69322","602.45867","576.15898","575.2495","588.09127","590.84579","590.26096","589.2535","587.72243","599.2664","616.79079","622.29105","609.90888","619.00255","613.56","600.14364","584.57981","574.79583","559.35619","554.72051","555.61325","563.63379","553.59693","546.94989","526.57702","537.05338","532.38942","543.05572","560.69493","562.66684","558.92723","563.00489","566.65256","579.56971","577.47777","572.88821","570.99321","574.59443","583.85136","584.73614","588.24948","576.41213","588.24948","594.3793","602.40334","588.09127","597.30195","583.90333","593.51882","597.57402","598.71942","603.12339","589.04185","585.7805","553.64365","549.37772","560.26392","560.74286","547.54341","534.55872","540.50511","541.174","559.4516","542.92087","537.6256","551.96651",
"콩고","USD 비율(자국화폐/US$, 평균)","Cfa Francs/US$","603.05786","604.03144","591.3277","590.97","578.48662","579.92373","584.16806","592.63278","585.06267","585.04431","594.91581","607.42639","622.17863","617.9873","616.34743","613.92203","611.74801","593.2236","584.13968","569.84524","555.57846","550.55023","557.98282","558.832","554.19511","537.69171","531.2339","531.73385","534.32793","555.32033","561.68946","561.33177","567.97945","562.63306","571.18993","577.07827","576.19894","574.57384","577.87713","580.36574","583.68251","586.48278","580.83217","584.71574","589.55923","596.11294","593.48847","593.57509","590.23706","590.93289","601.51949","592.90676","603.90631","601.69329","582.83505","572.21897","554.57535","556.2536","557.06741","554.11579","539.00715","538.95743","542.20733","551.26667","547.58454","540.06434","544.49411",
"콩고민주공화국","SDR 비율(자국화폐/SDR, 기말)","Congo FRANCS /SDR","1284.24036","1281.60157","1289.17712","1326.74194","1345.42132","1339.50282","1371.57465","1387.77908","1424.98773","1473.97812","1539.89287","1584.84395","1634.1545","1736.18357","1775.54152","1852.61655","1924.87654","1993.22181","2088.30483","2319.6968","2199.20723","2214.44544","2211.6242","2245.24327","2267.49613","2338.65688","2336.51009","2350.21415","2329.65975","2296.35949","2286.62082","2285.62568","2281.66157","2275.16342","2256.26608","2258.86108","2274.79997","2294.34062","2288.50305","2275.34078","2271.08973","2256.09514","2288.13482","2269.69914","2263.18046","2253.11959","2282.06227","2284.35415","2313.3935","2318.61872","2327.72778","2329.58391","2375.49549","2499.82342","2623.12173","2793.594","2782.37625","2760.4","2773.81352","2811.38311","2839.92856","2851.33951","2850.83449","2809.42074","2857.97942","","",
"콩고민주공화국","USD 비율(자국화폐/US$, 기말)","Congo FRANCS/US$","926.7605","928.3627","933.2972","941.74","949.2647","954.8244","980.5058","995.9799","1021.9784","1055.9992","1120.8603","1170.6957","1215.5887","1277.7061","1311.4345","1365.3821","1403.9703","1439.8556","1500.8793","1647.8059","1555.9809","1566.8663","1574.4619","1586.2756","1592.1927","1604.9828","1615.9701","1616.529","1619.9988","1620.9772","1625.6685","1626.9335","1628.1435","1630.6483","1632.4604","1633.0391","1635.6153","1637.9986","1637.012","1638.9985","1638.8774","1637.6769","1645.8897","1650.1893","1653.9617","1652.688","1654.3993","1663.8893","1672.9467","1683.8783","1695.0118","1706.9071","1738.504","1822.0038","1906.7603","1976.9706","1960.9214","1961.1041","1964.9584","1965.8737","1971.805","1978.995","1980.7484","1982.3638","1990.254","","",
"콩고민주공화국","USD 비율(자국화폐/US$, 평균)","Congo FRANCS/US$","927.3099","928.25426","930.02011","936.14975","945.32769","951.92042","963.7452","990.98284","1010.47603","1033.90923","1087.72148","1144.79929","1200.3268","1249.07633","1299.02909","1339.9729","1385.23811","1418.17645","1461.64829","1569.80556","1548.26515","1561.44264","1570.8371","1579.06071","1590.46288","1600.21526","1612.53843","1616.55602","1618.13387","1619.26185","1623.90557","1625.48691","1627.96553","1629.79901","1631.35283","1632.30583","1632.7609","1637.33455","1637.04071","1639.29204","1639.3963","1640.5689","1644.0533","1647.69801","1652.27122","1653.7191","1654.0075","1658.7749","1668.965","1679.5374","1682.7156","1701.8219","1717.9637","1803.008","1865.14042","1943.3159","1960.6221","1961.1925","1963.1988","1965.4533","1969.49632","1976.10972","1980.5649","1980.9517","1985.62657","","",
"콩고민주공화국","명목 환율 지수","","131.12173","134.20185","132.51819","130.15923","124.99276","125.84416","125.08405","120.68006","117.03323","114.83678","109.92517","105.65376","101.89589","97.46113","92.77177","89.44395","86.62062","83.74388","80.38194","74.21842","74.59491","73.63767","74.43342","74.67079","73.02238","70.61909","69.25082","69.0868","69.34559","71.20562","72.26031","72.87768","74.13484","75.22982","75.90917","75.63668","75.55443","74.65549","74.52746","74.97911","74.9957","76.4407","76.04294","75.29864","76.94459","77.03502","76.86669","76.80895","76.08098","75.33917","76.49947","78.17743","80.33205","76.05728","71.95844","68.35727","67.73462","67.30093","67.05996","66.18261","64.90209","64.64036","64.40324","65.18907","64.69112","63.93199","",
"콩고민주공화국","CPI 기반 실질 환율 지수","","127.9469","130.94797","128.85389","126.38217","121.22116","121.82971","121.36142","117.45759","114.39383","113.24826","109.18363","106.96896","107.14902","103.61107","100.30708","98.78535","98.42714","97.81345","100.68013","100.39744","103.42541","104.59394","109.90272","115.39211","115.53297","112.87776","111.162","111.64919","112.56248","116.57404","118.3111","119.10251","121.01962","122.70117","123.99167","124.03526","124.56037","123.36912","123.34668","123.8943","123.86547","126.22713","125.71564","124.50462","127.29496","127.57222","127.35218","127.24846","126.41594","125.27841","127.20926","131.18228","137.85358","133.5315","129.04711","125.83773","125.79056","125.12077","124.98315","123.47495","121.42162","120.61205","120.14297","121.34251","120.36557","118.91205","",
"코트디부아르","SDR 비율(자국화폐/SDR, 기말)","Cfa Francs/SDR","834.92208","829.25496","832.18501","811.70417","815.31835","825.02072","826.50109","822.45817","821.6211","820.351","823.30158","834.98824","836.56563","828.76162","838.063","832.50792","822.81115","809.24589","799.76378","787.43301","784.0362","785.24583","791.72835","783.57114","778.93006","767.28734","776.51848","774.02208","780.94814","794.30921","791.43178","785.21859","788.98858","790.62246","801.03841","798.78189","796.76809","799.78879","803.26907","810.53204","810.30359","810.38378","801.33478","809.0886","813.31244","821.26013","811.20736","820.03604","807.43646","817.24662","820.63715","817.13125","824.10906","808.17647","805.85564","782.33616","779.51902","788.61318","791.56695","783.03824","769.90806","778.76072","778.89625","792.85897","779.62747","776.69001","787.33808",
"코트디부아르","USD 비율(자국화폐/US$, 기말)","Cfa Francs/US$","602.51401","600.69322","602.45867","576.15898","575.2495","588.09127","590.84579","590.26096","589.2535","587.72243","599.2664","616.79079","622.29105","609.90888","619.00255","613.56","600.14364","584.57981","574.79583","559.35619","554.72051","555.61325","563.63379","553.59693","546.94989","526.57702","537.05338","532.38942","543.05572","560.69493","562.66684","558.92723","563.00489","566.65256","579.56971","577.47777","572.88821","570.99321","574.59443","583.85136","584.73614","588.24948","576.41213","588.24948","594.3793","602.40334","588.09127","597.30195","583.90333","593.51882","597.57402","598.71942","603.12339","589.04185","585.7805","553.64365","549.37772","560.26392","560.74286","547.54341","534.55872","540.50511","541.174","559.4516","542.92087","537.6256","551.96651",
"코트디부아르","USD 비율(자국화폐/US$, 평균)","Cfa Francs/US$","603.05786","604.03144","591.3277","590.97","578.48662","579.92373","584.16806","592.63278","585.06267","585.04431","594.91581","607.42639","622.17863","617.9873","616.34743","613.92203","611.74801","593.2236","584.13968","569.84524","555.57846","550.55023","557.98282","558.832","554.19511","537.69171","531.2339","531.73385","534.32793","555.32033","561.68946","561.33177","567.97945","562.63306","571.18993","577.07827","576.19894","574.57384","577.87713","580.36574","583.68251","586.48278","580.83217","584.71574","589.55923","596.11294","593.48847","593.57509","590.23706","590.93289","601.51949","592.90676","603.90631","601.69329","582.83505","572.21897","554.57535","556.2536","557.06741","554.11579","539.00715","538.95743","542.20733","551.26667","547.58454","540.06434","544.49411",
"코트디부아르","명목 환율 지수","","101.04827","102.2981","103.88922","103.15769","103.97457","104.28507","104.06651","103.48693","104.08623","104.28406","103.57389","103.3096","102.38244","102.77886","102.43816","102.76393","102.58599","104.65526","105.48713","107.05616","108.47207","108.68625","108.31655","108.4199","108.69566","110.42624","111.46841","111.64508","111.61077","110.2369","110.3116","111.55286","111.88042","113.48818","112.7191","111.93549","111.9381","111.60909","111.08429","110.98707","110.69923","111.20208","111.91377","111.199","111.88307","111.2443","112.15092","112.39261","112.70731","112.44338","111.78623","114.94098","115.37416","115.54742","117.25765","118.38554","120.72708","120.55871","120.53146","120.30589","121.60122","121.3507","120.73636","119.89972","120.70208","121.15277","",
"코트디부아르","CPI 기반 실질 환율 지수","","95.48514","95.99743","97.64276","96.75896","97.78377","98.3352","96.64965","95.51437","95.27634","95.47441","94.55611","94.20934","92.74039","93.52432","93.65784","92.9246","92.84806","94.84762","96.04816","96.24713","97.20672","97.4057","96.59731","95.83244","96.17207","97.65556","98.27308","98.66056","98.23605","95.90341","96.03368","97.28255","98.0735","98.83677","97.95625","96.98601","97.33275","94.87533","94.0496","93.75581","93.1478","93.59499","94.12081","93.3069","93.50538","93.32512","93.516","94.30735","94.38268","94.20297","93.96634","96.67591","97.07551","97.31921","98.92076","99.66306","101.10592","100.62631","101.16453","100.39758","101.83751","101.54675","102.065","101.05745","101.93944","102.41041","",
"지부티","SDR 비율(자국화폐/SDR, 기말)","Francs/SDR","246.27342","245.34324","245.48863","250.37686","251.8893","249.32101","248.60395","247.63299","247.80391","248.0654","244.16183","240.59203","238.91598","241.49237","240.61515","241.14046","243.6597","246.02285","247.27879","250.18653","251.18901","251.17233","249.64216","251.54953","253.09856","258.9613","256.96448","258.38226","255.57393","251.76869","249.97749","249.67442","249.05616","247.96538","245.63283","245.82819","247.17287","248.93337","248.44964","246.7213","246.27854","244.83186","247.06978","244.44056","243.18259","242.28812","245.14662","243.99322","245.75715","244.71319","244.0609","242.55332","242.83835","243.83655","244.49","251.13187","252.17058","250.15554","250.87804","254.15764","255.96595","256.06073","255.78875","251.86753","255.20509","256.74768","253.50544",
"지부티","USD 비율(자국화폐/US$, 기말)","Francs/US$","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721",
"지부티","USD 비율(자국화폐/US$, 평균)","Francs/US$","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721","177.721",
"이집트","SDR 비율(자국화폐/SDR, 기말)","Pounds/SDR","10.81978","10.77975","10.78337","12.4782","12.554","12.426","12.3897","12.34173","12.34955","12.36328","12.16956","24.05135","24.36601","25.44407","21.34804","24.53661","24.7212","24.96262","25.10063","25.10945","24.88923","24.88232","24.72935","25.00648","25.17988","25.68341","25.43556","25.58075","25.3332","25.29743","25.08587","25.03361","25.01362","24.91569","24.68629","24.70825","24.85247","24.65928","24.43578","23.97967","23.7303","23.05212","23.15091","22.71887","22.58362","22.11282","22.19549","22.05564","22.11567","21.68616","21.37169","21.42583","21.4506","21.73044","22.13068","22.51526","22.43414","22.1099","22.10077","22.31975","22.58946","22.58774","22.53539","22.18681","22.44247","22.57812","",
"이집트","USD 비율(자국화폐/US$, 기말)","Pounds/US$","7.808","7.8086","7.8066","8.8572","8.8575","8.8575","8.8571","8.8574","8.8569","8.8574","8.85801","17.7663","18.125","18.725","15.7679","18.08353","18.0312","18.0324","18.04","17.8366","17.6096","17.60588","17.6049","17.6672","17.68083","17.62611","17.59167","17.595","17.6162","17.8572","17.83475","17.8192","17.84917","17.8575","17.8611","17.86278","17.8693","17.605","17.4794","17.2733","17.1244","16.7333","16.6528","16.5178","16.5044","16.22","16.0908","16.065","15.9931","15.7494","15.5625","15.6989","15.6986","15.8383","16.0869","15.9336","15.8108","15.7078","15.6561","15.6072","15.6842","15.6772","15.6575","15.6553","15.6286","15.6286","",
"이집트","USD 비율(자국화폐/US$, 평균)","Pounds/US$","7.8078","7.8077","7.8073","8.452","8.85725","8.8573","8.85733","8.8574","8.8581","8.85726","8.85814","15.81253","18.4225","18.5991","16.90407","17.6473","18.02582","18.03106","18.03988","17.86159","17.7138","17.61337","17.59748","17.6138","17.74313","17.65298","17.62356","17.57631","17.63139","17.7829","17.82517","17.84004","17.83407","17.85561","17.85922","17.86144","17.8648","17.80474","17.52971","17.33389","17.22291","16.97207","16.68398","16.55534","16.51924","16.34828","16.17337","16.07344","16.03001","15.829","15.62848","15.66497","15.69869","15.72356","16.1018","15.9431","15.88034","15.72332","15.65602","15.6162","15.6446","15.6529","15.6155","15.6632","15.6393","15.623","",
"적도기니","SDR 비율(자국화폐/SDR, 기말)","Cfa Francs/SDR","834.92208","829.25496","832.18501","811.70417","815.31835","825.02072","826.50109","822.45817","821.6211","820.351","823.30158","834.98824","836.56563","828.76162","838.063","832.50792","822.81115","809.24589","799.76378","787.43301","784.0362","785.24583","791.72835","783.57114","778.93006","767.28734","776.51848","774.02208","780.94814","794.30921","791.43178","785.21859","788.98858","790.62246","801.03841","798.78189","796.76809","799.78879","803.26907","810.53204","810.30359","810.38378","801.33478","809.0886","813.31244","821.26013","811.20736","820.03604","807.43646","817.24662","820.63715","817.13125","824.10906","808.17647","805.85564","782.33616","779.51902","788.61318","791.56695","783.03824","769.90806","778.76072","778.89625","792.85897","779.62747","776.69001","787.33808",
"적도기니","USD 비율(자국화폐/US$, 기말)","Cfa Francs/US$","602.51401","600.69322","602.45867","576.15898","575.2495","588.09127","590.84579","590.26096","589.2535","587.72243","599.2664","616.79079","622.29105","609.90888","619.00255","613.56","600.14364","584.57981","574.79583","559.35619","554.72051","555.61325","563.63379","553.59693","546.94989","526.57702","537.05338","532.38942","543.05572","560.69493","562.66684","558.92723","563.00489","566.65256","579.56971","577.47777","572.88821","570.99321","574.59443","583.85136","584.73614","588.24948","576.41213","588.24948","594.3793","602.40334","588.09127","597.30195","583.90333","593.51882","597.57402","598.71942","603.12339","589.04185","585.7805","553.64365","549.37772","560.26392","560.74286","547.54341","534.55872","540.50511","541.174","559.4516","542.92087","537.6256","551.96651",
"적도기니","USD 비율(자국화폐/US$, 평균)","Cfa Francs/US$","603.05786","604.03144","591.3277","590.97","578.48662","579.92373","584.16806","592.63278","585.06267","585.04431","594.91581","607.42639","622.17863","617.9873","616.34743","613.92203","611.74801","593.2236","584.13968","569.84524","555.57846","550.55023","557.98282","558.832","554.19511","537.69171","531.2339","531.73385","534.32793","555.32033","561.68946","561.33177","567.97945","562.63306","571.18993","577.07827","576.19894","574.57384","577.87713","580.36574","583.68251","586.48278","580.83217","584.71574","589.55923","596.11294","593.48847","593.57509","590.23706","590.93289","601.51949","592.90676","603.90631","601.69329","582.83505","572.21897","554.57535","556.2536","557.06741","554.11579","539.00715","538.95743","542.20733","551.26667","547.58454","540.06434","544.49411",
"적도기니","명목 환율 지수","","94.90059","95.74842","96.75915","96.26965","96.96545","97.09496","97.05383","96.99314","97.60154","97.75094","97.39396","96.8558","96.02416","96.44064","96.18677","96.42842","96.41028","98.07092","98.73022","100.02151","101.18065","101.22582","100.90219","100.99546","101.2521","102.23092","102.66606","102.73372","102.55728","101.26161","101.26814","102.14378","102.4579","103.53519","102.52925","101.79011","101.84657","101.53071","100.98948","100.85028","100.72863","101.14753","101.60836","101.02336","101.50153","100.99183","101.08328","100.80931","101.05058","100.74556","100.26828","102.2339","101.99162","102.30943","103.71015","104.68485","106.37775","106.00511","105.79007","105.63462","106.80175","106.46719","105.99171","105.50375","106.04053","106.4622","",
"적도기니","CPI 기반 실질 환율 지수","","99.70186","101.74132","102.91557","101.4332","101.97495","101.45169","101.06595","101.60793","102.42644","102.69753","102.20891","100.79077","100.48828","99.87083","100.19835","100.46496","100.18101","101.81313","102.51728","103.71353","104.4696","104.13721","103.606","103.34055","103.22354","103.88736","103.76931","103.40073","105.00548","103.8511","103.95564","105.21063","105.07044","105.8458","104.859","103.98268","103.8974","103.04602","102.53596","101.80587","100.75976","101.04835","101.17913","100.29443","101.38429","100.43781","103.65847","103.86037","104.58158","104.47396","104.16658","106.53087","106.83352","107.96507","109.39779","109.9277","111.33648","110.14229","108.95402","108.41574","108.54586","107.97988","106.99124","105.89827","105.71491","105.42569","",
"에리트레아","SDR 비율(자국화폐/SDR, 기말)","Nakfa/SDR","21.30561","21.22514","21.23771","21.6606","21.79145","21.56926","21.50723","21.42323","21.43801","21.46064","21.12293","20.8141","20.2658","20.48434","20.40993","20.45449","20.66818","20.86863","20.97517","21.22181","21.30685","21.30543","21.17564","21.33743","21.46882","21.96612","21.79675","21.91701","21.67879","21.35602","21.20408","21.17837","21.12593","21.03341","20.83555","20.85212","20.96618","21.11552","21.07448","20.92788","20.89032","20.76761","20.95744","20.73442","20.62771","20.55184","20.79431","20.69647","20.8461","20.75754","20.70221","20.57433","20.59851","20.68318","20.73861","21.302","21.39011","21.21918","21.28047","21.55866","21.71205","21.72009","21.69702","21.3644","21.64751","21.77836","21.50334",
"에리트레아","USD 비율(자국화폐/US$, 기말)","Nakfa/US$","15.375","15.375","15.375","15.375","15.375","15.375","15.375","15.375","15.375","15.375","15.375","15.375","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075",
"에리트레아","USD 비율(자국화폐/US$, 평균)","Nakfa/US$","15.375","15.375","15.375","15.375","15.375","15.375","15.375","15.375","15.375","15.375","15.375","15.375","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075","15.075",
"에티오피아","SDR 비율(자국화폐/SDR, 기말)","Birr/SDR","29.20801","29.20247","29.33581","30.09817","30.45615","30.34876","30.49536","30.47964","30.62729","30.78244","30.43831","30.15208","30.12701","30.61223","30.64157","30.87088","31.33625","31.79854","32.15232","32.65358","32.92802","33.05049","37.95938","38.45082","38.74371","39.66711","39.36933","39.60312","39.18059","38.60531","38.34612","38.45164","38.51702","38.49344","38.33368","38.56612","38.99752","39.50051","39.61346","39.54488","39.67332","39.63948","40.19227","39.92947","39.89037","39.91092","40.59587","42.03244","43.97952","44.14589","44.32114","44.78285","45.82188","46.87104","48.12486","49.83665","51.30121","51.72667","53.00256","54.41734","56.43101","56.81874","57.52984","58.55405","60.22875","62.24391","",
"에티오피아","USD 비율(자국화폐/US$, 기말)","Birr/US$","21.0777","21.1536","21.2376","21.3641","21.4884","21.6332","21.8004","21.8746","21.9654","22.0534","22.1555","22.2728","22.4104","22.5284","22.6322","22.7519","22.8561","22.9705","23.1081","23.1956","23.2972","23.3854","27.0234","27.1657","27.2051","27.2229","27.2285","27.2399","27.2454","27.2511","27.2621","27.3703","27.4849","27.5889","27.7353","27.8813","28.0398","28.2006","28.3363","28.4854","28.6293","28.7739","28.9109","29.0308","29.1524","29.2751","29.4303","30.6158","31.8041","32.0606","32.2739","32.8128","33.5347","34.1621","34.9822","35.2684","36.1553","36.7488","37.5468","38.0516","39.1809","39.4355","39.9715","41.3165","41.9424","43.0853","",
"에티오피아","USD 비율(자국화폐/US$, 평균)","Birr/US$","21.0355","21.1176","21.1976","21.3025","21.4293","21.56417","21.7205","21.8453","21.9216","22.0116","22.1069","22.2168","22.3447","22.4721","22.5828","22.6948","22.8067","22.91607","23.04472","23.1539","23.2486","23.3438","25.8431","27.09787","27.1888","27.2145","27.2259","27.2345","27.2428","27.2484","27.2568","27.3186","27.4302","27.5398","27.66524","27.8117","27.9642","28.1238","28.2718","28.4133","28.5607","28.705","28.846","28.9732","29.0943","29.2167","29.356","29.8168","31.4594","31.9427","32.1731","32.528","33.1908","33.85997","34.50122","35.1278","35.6843","36.5192","37.1586","37.8053","38.635","39.32872","39.68547","40.6658","41.64369","42.54436","",
"가봉","SDR 비율(자국화폐/SDR, 기말)","Cfa Francs/SDR","834.92208","829.25496","832.18501","811.70417","815.31835","825.02072","826.50109","822.45817","821.6211","820.351","823.30158","834.98824","836.56563","828.76162","838.063","832.50792","822.81115","809.24589","799.76378","787.43301","784.0362","785.24583","791.72835","783.57114","778.93006","767.28734","776.51848","774.02208","780.94814","794.30921","791.43178","785.21859","788.98858","790.62246","801.03841","798.78189","796.76809","799.78879","803.26907","810.53204","810.30359","810.38378","801.33478","809.0886","813.31244","821.26013","811.20736","820.03604","807.43646","817.24662","820.63715","817.13125","824.10906","808.17647","805.85564","782.33616","779.51902","788.61318","791.56695","783.03824","769.90806","778.76072","778.89625","792.85897","779.62747","776.69001","787.33808",
