"날짜","종가","오픈","고가","저가","변동 %"
"2018년 05월 29일","33.786","33.612","33.857","33.519","0.55%"
"2018년 05월 28일","33.601","33.746","33.784","33.506","-0.51%"
"2018년 05월 25일","33.773","33.803","33.844","33.631","-0.10%"
"2018년 05월 24일","33.808","33.554","33.928","33.502","0.76%"
"2018년 05월 23일","33.554","33.647","33.756","33.535","-0.28%"
"2018년 05월 22일","33.647","33.511","33.683","33.484","0.39%"
"2018년 05월 21일","33.516","33.620","33.771","33.503","-0.20%"
"2018년 05월 18일","33.583","33.726","33.778","33.494","-0.42%"
"2018년 05월 17일","33.725","33.630","33.788","33.571","0.26%"
"2018년 05월 16일","33.637","33.645","33.743","33.556","-0.01%"
"2018년 05월 15일","33.639","33.562","33.699","33.437","0.23%"
"2018년 05월 14일","33.561","33.503","33.648","33.414","0.31%"
"2018년 05월 11일","33.458","33.327","33.574","33.302","0.39%"
"2018년 05월 10일","33.327","33.587","33.637","33.281","-0.77%"
"2018년 05월 09일","33.584","33.764","33.839","33.557","-0.56%"
"2018년 05월 08일","33.773","33.908","33.948","33.714","-0.37%"
"2018년 05월 07일","33.899","33.851","33.994","33.788","0.23%"
"2018년 05월 04일","33.820","34.015","34.115","33.811","-0.57%"
"2018년 05월 03일","34.015","33.990","34.118","33.892","0.07%"
"2018년 05월 02일","33.990","33.874","34.008","33.826","0.34%"
"2018년 05월 01일","33.874","33.914","33.953","33.796","-0.14%"
"2018년 04월 30일","33.923","33.931","33.997","33.826","0.13%"
"2018년 04월 27일","33.879","34.094","34.138","33.827","-0.63%"
"2018년 04월 26일","34.093","34.327","34.357","34.048","-0.67%"
"2018년 04월 25일","34.323","34.253","34.385","34.174","0.20%"
"2018년 04월 24일","34.254","34.292","34.327","34.131","-0.11%"
"2018년 04월 23일","34.291","34.180","34.305","33.951","0.33%"
"2018년 04월 20일","34.177","34.161","34.257","34.077","0.03%"
"2018년 04월 19일","34.167","34.144","34.241","33.961","0.08%"
"2018년 04월 18일","34.139","34.191","34.241","34.081","-0.15%"
"2018년 04월 17일","34.191","34.305","34.368","34.172","-0.34%"
"2018년 04월 16일","34.306","34.398","34.525","34.295","-0.22%"
"2018년 04월 13일","34.382","34.295","34.456","34.255","0.25%"
"2018년 04월 12일","34.295","34.269","34.434","34.214","0.06%"
"2018년 04월 11일","34.275","34.134","34.363","34.099","0.43%"
"2018년 04월 10일","34.129","34.209","34.349","34.067","-0.25%"
"2018년 04월 09일","34.214","34.269","34.292","34.063","-0.07%"
"2018년 04월 06일","34.237","34.010","34.309","33.960","0.69%"
"2018년 04월 05일","34.004","33.908","34.092","33.874","0.28%"
"2018년 04월 04일","33.908","33.834","34.134","33.792","0.22%"
"2018년 04월 03일","33.834","33.851","33.982","33.778","-0.05%"
"2018년 04월 02일","33.851","34.014","34.089","33.772","-0.54%"
"2018년 03월 30일","34.036","34.009","34.167","33.971","0.07%"
"2018년 03월 29일","34.013","34.039","34.216","33.958","-0.06%"
"2018년 03월 28일","34.033","34.437","34.483","33.945","-1.17%"
"2018년 03월 27일","34.437","34.551","34.598","34.299","-0.34%"
"2018년 03월 26일","34.555","34.756","34.809","34.528","-0.56%"
"2018년 03월 23일","34.751","34.533","34.833","34.514","0.63%"
"2018년 03월 22일","34.532","34.183","34.603","34.107","1.06%"
"2018년 03월 21일","34.171","34.354","34.395","34.139","-0.57%"
"2018년 03월 20일","34.367","34.407","34.431","34.233","-0.13%"
"2018년 03월 19일","34.412","34.318","34.488","34.235","0.42%"
"2018년 03월 16일","34.268","34.276","34.364","34.131","-0.03%"
"2018년 03월 15일","34.277","34.164","34.346","34.113","0.33%"
"2018년 03월 14일","34.164","34.162","34.280","34.101","0.04%"
"2018년 03월 13일","34.151","34.025","34.235","34.000","0.35%"
"2018년 03월 12일","34.032","34.011","34.107","33.953","0.05%"
"2018년 03월 09일","34.016","34.229","34.272","33.991","-0.64%"
"2018년 03월 08일","34.235","34.087","34.316","34.036","0.48%"
"2018년 03월 07일","34.071","33.993","34.196","33.912","0.23%"
"2018년 03월 06일","33.992","34.311","34.355","33.854","-0.93%"
"2018년 03월 05일","34.310","34.338","34.494","34.255","-0.09%"
"2018년 03월 02일","34.341","34.365","34.514","34.234","-0.08%"
"2018년 03월 01일","34.370","34.468","34.521","34.294","-0.27%"
"2018년 02월 28일","34.462","34.357","34.513","34.294","0.31%"
"2018년 02월 27일","34.354","34.228","34.364","34.093","0.37%"
"2018년 02월 26일","34.229","34.300","34.342","34.141","-0.20%"
"2018년 02월 23일","34.299","34.331","34.385","34.198","-0.11%"
"2018년 02월 22일","34.336","34.121","34.422","34.077","0.69%"
"2018년 02월 21일","34.100","34.130","34.188","34.039","-0.07%"
"2018년 02월 20일","34.124","33.994","34.148","33.983","0.38%"
"2018년 02월 19일","33.994","34.093","34.251","33.942","-0.28%"
"2018년 02월 16일","34.090","34.015","34.180","33.934","0.19%"
"2018년 02월 15일","34.025","34.176","34.310","33.992","-0.43%"
"2018년 02월 14일","34.171","34.468","34.565","34.156","-0.86%"
"2018년 02월 13일","34.468","34.206","34.526","34.195","0.75%"
"2018년 02월 12일","34.211","34.254","34.363","34.139","-0.05%"
"2018년 02월 09일","34.227","34.407","34.448","34.147","-0.52%"
"2018년 02월 08일","34.407","34.446","34.505","34.163","-0.12%"
"2018년 02월 07일","34.447","34.277","34.549","34.219","0.53%"
"2018년 02월 06일","34.266","34.623","34.706","34.197","-1.01%"
"2018년 02월 05일","34.614","34.636","34.720","34.406","-0.11%"
"2018년 02월 02일","34.651","34.197","34.674","34.168","1.27%"
"2018년 02월 01일","34.215","34.144","34.287","34.093","0.24%"
"2018년 01월 31일","34.133","34.158","34.264","33.980","-0.07%"
"2018년 01월 30일","34.158","34.063","34.223","33.993","0.28%"
"2018년 01월 29일","34.063","33.944","34.136","33.914","0.30%"
"2018년 01월 26일","33.961","33.899","34.057","33.812","0.22%"
"2018년 01월 25일","33.886","33.742","33.949","33.651","0.37%"
"2018년 01월 24일","33.761","33.755","33.880","33.646","0.04%"
"2018년 01월 23일","33.749","33.576","33.899","33.529","0.48%"
"2018년 01월 22일","33.587","33.532","33.655","33.465","0.23%"
"2018년 01월 19일","33.511","33.529","33.601","33.378","-0.13%"
"2018년 01월 18일","33.553","33.407","33.612","33.358","0.43%"
"2018년 01월 17일","33.409","33.333","33.498","33.267","0.23%"
"2018년 01월 16일","33.333","33.295","33.410","33.233","0.11%"
"2018년 01월 15일","33.295","33.167","33.375","33.052","0.33%"
"2018년 01월 12일","33.187","33.289","33.425","33.156","-0.31%"
"2018년 01월 11일","33.289","33.317","33.552","33.215","-0.08%"
"2018년 01월 10일","33.317","33.209","33.325","33.163","0.33%"
"2018년 01월 09일","33.209","33.174","33.294","33.060","0.11%"
"2018년 01월 08일","33.174","33.019","33.331","32.979","0.48%"
"2018년 01월 05일","33.015","32.894","33.079","32.890","0.29%"
"2018년 01월 04일","32.918","32.956","33.095","32.904","-0.07%"
"2018년 01월 03일","32.940","32.780","33.068","32.751","0.47%"
"2018년 01월 02일","32.785","32.758","32.845","32.625","0.08%"
"2018년 01월 01일","32.758","32.792","32.835","32.738","-0.07%"
"2017년 12월 29일","32.782","32.730","32.825","32.624","0.16%"
"2017년 12월 28일","32.730","32.781","32.901","32.690","-0.16%"
"2017년 12월 27일","32.781","32.849","32.859","32.672","-0.21%"
"2017년 12월 26일","32.849","32.872","32.990","32.759","-0.07%"
"2017년 12월 25일","32.872","32.927","33.039","32.789","-0.11%"
"2017년 12월 22일","32.908","33.024","33.080","32.831","-0.35%"
"2017년 12월 21일","33.024","33.024","33.127","32.926","0.00%"
"2017년 12월 20일","33.024","33.150","33.262","32.939","-0.50%"
"2017년 12월 19일","33.191","33.264","33.336","33.067","-0.22%"
"2017년 12월 18일","33.263","33.496","33.576","33.204","-0.70%"
"2017년 12월 15일","33.496","33.515","33.604","33.406","-0.05%"
"2017년 12월 14일","33.514","33.340","33.606","33.295","0.52%"
"2017년 12월 13일","33.340","33.514","33.598","33.326","-0.52%"
"2017년 12월 12일","33.514","33.390","33.567","33.349","0.37%"
"2017년 12월 11일","33.390","33.554","33.602","33.288","-0.33%"
"2017년 12월 08일","33.502","33.525","33.607","33.417","-0.07%"
"2017년 12월 07일","33.525","33.527","33.616","33.432","-0.04%"
"2017년 12월 06일","33.538","33.342","33.654","33.281","0.59%"
"2017년 12월 05일","33.342","33.332","33.407","33.217","0.03%"
"2017년 12월 04일","33.332","33.235","33.422","33.145","0.29%"
"2017년 12월 01일","33.235","33.327","33.408","33.177","-0.28%"
"2017년 11월 30일","33.327","33.234","33.494","33.181","0.28%"
"2017년 11월 29일","33.234","33.260","33.333","33.038","-0.08%"
"2017년 11월 28일","33.260","33.477","33.498","33.091","-0.65%"
"2017년 11월 27일","33.477","33.219","33.492","33.180","0.68%"
"2017년 11월 24일","33.250","33.180","33.291","33.144","0.21%"
"2017년 11월 23일","33.180","33.213","33.352","33.129","-0.10%"
"2017년 11월 22일","33.213","33.317","33.429","33.180","-0.31%"
"2017년 11월 21일","33.317","33.426","33.520","33.190","-0.33%"
"2017년 11월 20일","33.426","33.333","33.604","33.249","0.28%"
"2017년 11월 17일","33.333","33.339","33.487","33.273","-0.02%"
"2017년 11월 16일","33.339","33.496","33.563","33.199","-0.47%"
"2017년 11월 15일","33.496","33.773","33.812","33.373","-0.82%"
"2017년 11월 14일","33.773","33.875","33.928","33.674","-0.30%"
"2017년 11월 13일","33.874","33.894","33.944","33.780","0.10%"
"2017년 11월 10일","33.840","33.777","33.850","33.718","0.19%"
"2017년 11월 09일","33.777","33.642","33.884","33.605","0.38%"
"2017년 11월 08일","33.650","33.618","33.712","33.572","0.11%"
"2017년 11월 07일","33.613","33.620","33.712","33.510","-0.02%"
"2017년 11월 06일","33.620","33.644","33.784","33.502","-0.09%"
"2017년 11월 03일","33.649","33.621","33.716","33.577","0.10%"
"2017년 11월 02일","33.616","33.540","33.695","33.498","0.23%"
"2017년 11월 01일","33.540","33.657","33.734","33.464","-0.35%"
"2017년 10월 31일","33.657","33.848","33.872","33.578","-0.56%"
"2017년 10월 30일","33.848","33.894","33.933","33.774","-0.11%"
"2017년 10월 27일","33.884","33.958","34.036","33.806","-0.22%"
"2017년 10월 26일","33.958","33.980","34.029","33.834","-0.06%"
"2017년 10월 25일","33.980","34.064","34.096","33.833","-0.26%"
"2017년 10월 24일","34.069","34.087","34.121","33.967","-0.04%"
"2017년 10월 23일","34.082","34.134","34.209","34.009","-0.10%"
"2017년 10월 20일","34.116","34.109","34.242","34.052","0.02%"
"2017년 10월 19일","34.109","34.174","34.235","34.079","-0.19%"
"2017년 10월 18일","34.174","34.155","34.235","34.087","0.06%"
"2017년 10월 17일","34.155","34.128","34.267","34.086","0.08%"
"2017년 10월 16일","34.128","34.089","34.201","34.028","0.14%"
"2017년 10월 13일","34.080","34.195","34.277","34.012","-0.34%"
"2017년 10월 12일","34.195","34.145","34.318","34.099","0.15%"
"2017년 10월 11일","34.144","34.145","34.296","34.062","-0.00%"
"2017년 10월 10일","34.145","34.266","34.322","34.022","-0.36%"
"2017년 10월 09일","34.267","34.232","34.336","34.202","0.02%"
"2017년 10월 06일","34.260","34.204","34.300","34.072","0.16%"
"2017년 10월 05일","34.204","34.273","34.319","34.085","-0.22%"
"2017년 10월 04일","34.278","34.265","34.326","34.127","0.05%"
"2017년 10월 03일","34.260","34.299","34.365","34.137","-0.14%"
"2017년 10월 02일","34.309","34.379","34.452","34.230","-0.15%"
"2017년 09월 29일","34.362","34.339","34.466","34.259","0.07%"
"2017년 09월 28일","34.339","34.407","34.463","34.261","-0.20%"
"2017년 09월 27일","34.407","34.255","34.425","34.201","0.43%"
"2017년 09월 26일","34.260","34.289","34.371","34.189","-0.07%"
"2017년 09월 25일","34.284","34.268","34.368","34.122","0.09%"
"2017년 09월 22일","34.254","34.213","34.464","34.151","0.12%"
"2017년 09월 21일","34.212","34.193","34.289","34.146","0.06%"
"2017년 09월 20일","34.193","34.195","34.261","34.034","-0.01%"
"2017년 09월 19일","34.195","34.135","34.253","34.086","0.18%"
"2017년 09월 18일","34.135","34.237","34.311","34.016","-0.27%"
"2017년 09월 15일","34.226","34.300","34.394","34.120","-0.22%"
"2017년 09월 14일","34.300","34.161","34.331","34.137","0.41%"
"2017년 09월 13일","34.160","34.079","34.190","34.012","0.24%"
"2017년 09월 12일","34.079","34.129","34.181","33.992","-0.15%"
"2017년 09월 11일","34.129","34.176","34.257","33.974","-0.14%"
"2017년 09월 08일","34.178","34.086","34.255","34.035","0.27%"
"2017년 09월 07일","34.086","34.174","34.208","34.040","-0.25%"
"2017년 09월 06일","34.173","34.153","34.308","34.096","0.06%"
"2017년 09월 05일","34.153","34.179","34.222","33.998","-0.08%"
"2017년 09월 04일","34.180","33.826","34.212","33.732","1.04%"
"2017년 09월 01일","33.827","33.902","33.934","33.689","-0.22%"
"2017년 08월 31일","33.902","33.852","34.030","33.807","0.15%"
"2017년 08월 30일","33.851","33.881","33.922","33.766","-0.09%"
"2017년 08월 29일","33.881","33.699","34.015","33.663","0.54%"
"2017년 08월 28일","33.699","33.731","33.822","33.661","-0.16%"
"2017년 08월 25일","33.752","33.850","33.955","33.681","-0.29%"
"2017년 08월 24일","33.850","33.831","33.902","33.761","0.06%"
"2017년 08월 23일","33.831","34.067","34.111","33.779","-0.69%"
"2017년 08월 22일","34.067","34.257","34.283","34.040","-0.55%"
"2017년 08월 21일","34.257","34.317","34.370","34.201","-0.15%"
"2017년 08월 18일","34.310","34.361","34.441","34.244","-0.15%"
"2017년 08월 17일","34.361","34.143","34.371","34.120","0.64%"
"2017년 08월 16일","34.143","34.102","34.356","34.092","0.12%"
"2017년 08월 15일","34.102","34.258","34.291","34.048","-0.46%"
"2017년 08월 14일","34.258","34.419","34.444","34.185","-0.48%"
"2017년 08월 11일","34.423","34.422","34.558","34.338","0.00%"
"2017년 08월 10일","34.422","34.258","34.502","34.216","0.48%"
"2017년 08월 09일","34.257","33.924","34.333","33.841","0.96%"
"2017년 08월 08일","33.930","33.858","33.956","33.791","0.18%"
"2017년 08월 07일","33.869","33.923","33.986","33.835","-0.14%"
"2017년 08월 04일","33.917","33.943","33.970","33.780","-0.08%"
"2017년 08월 03일","33.943","33.774","33.971","33.706","0.53%"
"2017년 08월 02일","33.764","33.691","33.828","33.650","0.19%"
"2017년 08월 01일","33.700","33.626","33.777","33.555","0.25%"
"2017년 07월 31일","33.616","33.672","33.776","33.581","-0.23%"
"2017년 07월 28일","33.694","33.524","33.757","33.443","0.54%"
"2017년 07월 27일","33.514","33.312","33.542","33.266","0.61%"
"2017년 07월 26일","33.311","33.463","33.541","33.268","-0.45%"
"2017년 07월 25일","33.463","33.375","33.484","33.299","0.26%"
"2017년 07월 24일","33.375","33.443","33.510","33.273","-0.19%"
"2017년 07월 21일","33.438","33.390","33.535","33.371","0.14%"
"2017년 07월 20일","33.390","33.470","33.514","33.380","-0.24%"
"2017년 07월 19일","33.470","33.511","33.544","33.319","-0.12%"
"2017년 07월 18일","33.511","33.573","33.655","33.363","-0.18%"
"2017년 07월 17일","33.573","33.407","33.615","33.372","0.41%"
"2017년 07월 14일","33.435","33.536","33.601","33.367","-0.30%"
"2017년 07월 13일","33.535","33.529","33.614","33.441","0.03%"
"2017년 07월 12일","33.524","33.705","33.757","33.482","-0.55%"
"2017년 07월 11일","33.710","33.689","33.809","33.637","0.05%"
"2017년 07월 10일","33.692","33.816","33.868","33.653","-0.39%"
"2017년 07월 07일","33.824","33.977","34.012","33.791","-0.45%"
"2017년 07월 06일","33.977","33.922","34.029","33.808","0.19%"
"2017년 07월 05일","33.912","33.844","33.989","33.753","0.20%"
"2017년 07월 04일","33.845","33.832","33.897","33.726","0.02%"
"2017년 07월 03일","33.837","33.750","33.864","33.641","0.23%"
"2017년 06월 30일","33.759","33.744","33.780","33.599","0.04%"
"2017년 06월 29일","33.744","33.538","33.803","33.498","0.62%"
"2017년 06월 28일","33.537","33.565","33.731","33.494","-0.08%"
"2017년 06월 27일","33.565","33.358","33.605","33.339","0.59%"
"2017년 06월 26일","33.368","33.438","33.543","33.314","-0.24%"
"2017년 06월 23일","33.448","33.519","33.643","33.368","-0.21%"
"2017년 06월 22일","33.519","33.642","33.675","33.495","-0.32%"
"2017년 06월 21일","33.627","33.576","33.709","33.479","0.15%"
"2017년 06월 20일","33.576","33.464","33.624","33.413","0.33%"
"2017년 06월 19일","33.464","33.384","33.496","33.252","0.24%"
"2017년 06월 16일","33.385","33.299","33.502","33.223","0.29%"
"2017년 06월 15일","33.289","33.027","33.342","32.984","0.79%"
"2017년 06월 14일","33.027","33.247","33.279","32.948","-0.68%"
"2017년 06월 13일","33.252","33.220","33.338","33.158","0.11%"
"2017년 06월 12일","33.215","33.046","33.290","32.987","0.55%"
"2017년 06월 09일","33.034","32.926","33.062","32.875","0.34%"
"2017년 06월 08일","32.921","33.038","33.138","32.909","-0.35%"
"2017년 06월 07일","33.038","32.933","33.118","32.903","0.32%"
"2017년 06월 06일","32.933","32.882","33.032","32.821","0.16%"
"2017년 06월 05일","32.882","32.817","32.949","32.792","0.10%"
"2017년 06월 02일","32.850","32.864","32.945","32.721","-0.05%"
"2017년 06월 01일","32.868","32.892","32.965","32.779","-0.07%"
"2017년 05월 31일","32.892","32.947","32.992","32.807","-0.18%"
"2017년 05월 30일","32.952","32.900","33.011","32.873","0.17%"
"2017년 05월 29일","32.895","32.865","32.959","32.817","0.11%"
"2017년 05월 26일","32.859","32.817","32.958","32.734","0.13%"
"2017년 05월 25일","32.817","32.593","32.888","32.557","0.69%"
"2017년 05월 24일","32.593","32.679","32.758","32.572","-0.26%"
"2017년 05월 23일","32.679","32.528","32.737","32.493","0.46%"
"2017년 05월 22일","32.528","32.602","32.659","32.437","-0.08%"
"2017년 05월 19일","32.555","32.711","32.801","32.476","-0.48%"
"2017년 05월 18일","32.711","32.571","32.897","32.549","0.43%"
"2017년 05월 17일","32.571","32.369","32.614","32.347","0.60%"
"2017년 05월 16일","32.378","32.362","32.502","32.278","0.05%"
"2017년 05월 15일","32.362","32.418","32.615","32.275","-0.15%"
"2017년 05월 12일","32.412","32.395","32.567","32.332","0.02%"
"2017년 05월 11일","32.404","32.558","32.622","32.348","-0.47%"
"2017년 05월 10일","32.558","32.744","32.773","32.548","-0.58%"
"2017년 05월 09일","32.748","32.723","32.814","32.630","0.09%"
"2017년 05월 08일","32.718","32.776","32.838","32.604","-0.12%"
"2017년 05월 05일","32.758","32.783","32.945","32.739","-0.10%"
"2017년 05월 04일","32.792","32.830","32.870","32.683","-0.09%"
"2017년 05월 03일","32.821","32.759","32.882","32.719","0.13%"
"2017년 05월 02일","32.778","32.879","32.893","32.642","-0.31%"
"2017년 05월 01일","32.879","32.883","32.948","32.794","-0.05%"
"2017년 04월 28일","32.896","32.707","32.997","32.608","0.58%"
"2017년 04월 27일","32.707","32.861","32.886","32.694","-0.47%"
"2017년 04월 26일","32.861","32.759","32.997","32.594","0.31%"
"2017년 04월 25일","32.759","33.005","33.113","32.690","-0.78%"
"2017년 04월 24일","33.015","33.072","33.182","32.764","-0.02%"
"2017년 04월 21일","33.020","33.094","33.147","32.939","-0.22%"
"2017년 04월 20일","33.094","33.247","33.313","33.023","-0.46%"
"2017년 04월 19일","33.247","33.284","33.357","33.105","-0.11%"
"2017년 04월 18일","33.284","33.042","33.425","32.938","0.73%"
"2017년 04월 17일","33.042","33.062","33.256","32.995","-0.13%"
"2017년 04월 14일","33.085","33.061","33.306","33.005","0.07%"
"2017년 04월 13일","33.061","32.993","33.123","32.805","0.21%"
"2017년 04월 12일","32.993","33.162","33.314","32.960","-0.50%"
"2017년 04월 11일","33.159","33.029","33.284","32.973","0.39%"
"2017년 04월 10일","33.029","32.850","33.068","32.804","0.46%"
"2017년 04월 07일","32.878","32.715","32.951","32.654","0.50%"
"2017년 04월 06일","32.715","32.666","32.805","32.579","0.15%"
"2017년 04월 05일","32.666","32.649","32.691","32.487","0.05%"
"2017년 04월 04일","32.649","32.507","32.703","32.464","0.44%"
"2017년 04월 03일","32.507","32.506","32.588","32.410","-0.09%"
"2017년 03월 31일","32.537","32.470","32.606","32.401","0.21%"
"2017년 03월 30일","32.470","32.301","32.506","32.245","0.54%"
"2017년 03월 29일","32.296","32.402","32.459","32.226","-0.34%"
"2017년 03월 28일","32.407","32.324","32.466","32.271","0.24%"
"2017년 03월 27일","32.329","32.358","32.435","32.207","0.01%"
"2017년 03월 24일","32.327","32.457","32.468","32.244","-0.40%"
"2017년 03월 23일","32.457","32.347","32.469","32.282","0.34%"
"2017년 03월 22일","32.347","32.336","32.460","32.272","0.03%"
"2017년 03월 21일","32.336","32.156","32.414","32.095","0.56%"
"2017년 03월 20일","32.156","32.395","32.600","32.071","-0.77%"
"2017년 03월 17일","32.406","32.326","32.490","32.233","0.25%"
"2017년 03월 16일","32.326","32.182","32.385","32.123","0.45%"
"2017년 03월 15일","32.182","32.568","32.627","32.127","-1.19%"
"2017년 03월 14일","32.568","32.519","32.604","32.437","0.12%"
"2017년 03월 13일","32.530","32.507","32.654","32.391","0.01%"
"2017년 03월 10일","32.526","32.789","32.846","32.484","-0.81%"
"2017년 03월 09일","32.790","32.695","32.868","32.653","0.23%"
"2017년 03월 08일","32.716","32.785","32.827","32.531","-0.15%"
"2017년 03월 07일","32.764","32.929","33.026","32.667","-0.50%"
"2017년 03월 06일","32.929","32.860","33.089","32.860","0.10%"
"2017년 03월 03일","32.895","32.831","33.089","32.754","0.19%"
"2017년 03월 02일","32.831","32.587","32.882","32.550","0.75%"
"2017년 03월 01일","32.587","32.562","32.762","32.452","0.07%"
"2017년 02월 28일","32.564","32.570","32.609","32.249","-0.01%"
"2017년 02월 27일","32.568","32.369","32.598","32.366","0.47%"
"2017년 02월 24일","32.416","32.401","32.477","32.253","0.04%"
"2017년 02월 23일","32.402","32.510","32.640","32.273","-0.33%"
"2017년 02월 22일","32.509","32.635","32.718","32.489","-0.39%"
"2017년 02월 21일","32.636","32.706","32.833","32.573","-0.21%"
"2017년 02월 20일","32.706","32.893","32.949","32.655","-0.54%"
"2017년 02월 17일","32.884","32.642","32.953","32.609","0.75%"
"2017년 02월 16일","32.638","32.409","32.702","32.370","0.71%"
"2017년 02월 15일","32.409","32.521","32.716","32.343","-0.34%"
"2017년 02월 14일","32.521","32.765","32.841","32.422","-0.77%"
"2017년 02월 13일","32.774","32.722","32.936","32.636","0.21%"
"2017년 02월 10일","32.704","32.802","32.945","32.676","-0.30%"
"2017년 02월 09일","32.802","32.701","32.888","32.626","0.31%"
"2017년 02월 08일","32.702","32.640","32.791","32.599","0.19%"
"2017년 02월 07일","32.641","32.417","32.780","32.343","0.66%"
"2017년 02월 06일","32.428","32.499","32.582","32.325","-0.25%"
"2017년 02월 03일","32.510","32.632","32.775","32.368","-0.38%"
"2017년 02월 02일","32.633","32.851","32.903","32.434","-0.69%"
"2017년 02월 01일","32.860","32.812","32.994","32.745","0.15%"
"2017년 01월 31일","32.811","33.240","33.272","32.698","-1.29%"
"2017년 01월 30일","33.240","33.418","33.491","33.199","-0.53%"
"2017년 01월 27일","33.418","33.187","33.478","33.134","0.72%"
"2017년 01월 26일","33.179","33.029","33.229","32.848","0.50%"
"2017년 01월 25일","33.013","33.198","33.239","32.965","-0.59%"
"2017년 01월 24일","33.208","33.000","33.236","32.920","0.63%"
"2017년 01월 23일","33.000","33.193","33.249","32.959","-0.60%"
"2017년 01월 20일","33.199","33.221","33.332","33.083","-0.05%"
"2017년 01월 19일","33.216","33.259","33.370","33.166","-0.13%"
"2017년 01월 18일","33.259","32.903","33.339","32.869","1.08%"
"2017년 01월 17일","32.904","33.392","33.545","32.880","-1.49%"
"2017년 01월 16일","33.400","33.222","33.488","33.156","0.71%"
"2017년 01월 13일","33.164","33.246","33.379","33.085","-0.25%"
"2017년 01월 12일","33.246","33.508","33.554","33.163","-0.78%"
"2017년 01월 11일","33.508","33.787","33.828","33.374","-0.85%"
"2017년 01월 10일","33.796","33.764","33.836","33.570","0.12%"
"2017년 01월 09일","33.755","33.642","33.812","33.593","0.37%"
"2017년 01월 06일","33.632","33.122","33.662","33.077","1.51%"
"2017년 01월 05일","33.133","33.405","33.439","33.064","-0.78%"
"2017년 01월 04일","33.394","33.588","33.696","33.344","-0.58%"
"2017년 01월 03일","33.588","33.601","33.822","33.536","-0.07%"
"2017년 01월 02일","33.611","33.706","33.837","33.584","-0.19%"
"2016년 12월 30일","33.675","33.595","33.736","33.527","0.21%"
"2016년 12월 29일","33.604","33.674","33.708","33.543","-0.15%"
"2016년 12월 28일","33.656","33.528","33.732","33.464","0.37%"
"2016년 12월 27일","33.533","33.403","33.592","33.372","0.15%"
"2016년 12월 26일","33.482","33.390","33.520","33.290","0.28%"
"2016년 12월 23일","33.390","33.461","33.537","33.350","-0.22%"
"2016년 12월 22일","33.465","33.177","33.516","33.151","0.86%"
"2016년 12월 21일","33.181","33.108","33.283","33.051","0.22%"
"2016년 12월 20일","33.108","33.111","33.261","33.040","-0.05%"
"2016년 12월 19일","33.124","33.107","33.212","33.021","0.08%"
"2016년 12월 16일","33.098","33.083","33.206","33.010","0.05%"
"2016년 12월 15일","33.083","33.073","33.184","32.948","-0.08%"
"2016년 12월 14일","33.110","32.742","33.134","32.687","1.12%"
"2016년 12월 13일","32.742","32.745","32.884","32.641","-0.01%"
"2016년 12월 12일","32.745","32.882","32.951","32.622","-0.49%"
"2016년 12월 09일","32.905","32.610","32.960","32.601","0.84%"
"2016년 12월 08일","32.630","32.552","32.738","32.490","0.32%"
"2016년 12월 07일","32.527","32.890","32.951","32.495","-1.10%"
"2016년 12월 06일","32.890","32.758","32.939","32.710","0.40%"
"2016년 12월 05일","32.758","32.787","33.024","32.668","-0.10%"
"2016년 12월 02일","32.790","32.737","33.010","32.634","0.22%"
"2016년 12월 01일","32.719","32.962","33.034","32.683","-0.80%"
"2016년 11월 30일","32.982","32.758","33.023","32.724","0.75%"
"2016년 11월 29일","32.738","32.946","32.976","32.724","-0.67%"
"2016년 11월 28일","32.960","33.000","33.145","32.842","-0.12%"
"2016년 11월 25일","32.999","33.141","33.187","32.933","-0.43%"
"2016년 11월 24일","33.141","33.095","33.205","33.000","0.11%"
"2016년 11월 23일","33.106","32.962","33.252","32.911","0.44%"
"2016년 11월 22일","32.960","33.226","33.266","32.934","-0.77%"
"2016년 11월 21일","33.217","33.212","33.416","33.095","0.04%"
"2016년 11월 18일","33.204","33.249","33.349","33.047","-0.14%"
"2016년 11월 17일","33.249","32.996","33.307","32.892","0.77%"
"2016년 11월 16일","32.996","32.938","33.181","32.875","0.18%"
"2016년 11월 15일","32.937","32.927","33.147","32.872","0.03%"
"2016년 11월 14일","32.927","32.900","33.189","32.863","-0.02%"
"2016년 11월 11일","32.935","33.042","33.166","32.818","-0.32%"
"2016년 11월 10일","33.042","33.043","33.157","32.700","-0.04%"
"2016년 11월 09일","33.054","32.322","33.147","32.295","2.30%"
"2016년 11월 08일","32.311","32.619","32.662","32.261","-0.94%"
"2016년 11월 07일","32.619","32.613","32.732","32.504","-0.15%"
"2016년 11월 04일","32.669","32.718","32.825","32.557","-0.15%"
"2016년 11월 03일","32.718","32.772","32.819","32.538","-0.16%"
"2016년 11월 02일","32.772","32.711","32.877","32.662","0.19%"
"2016년 11월 01일","32.711","32.621","32.798","32.525","0.27%"
"2016년 10월 31일","32.622","32.771","32.814","32.593","-0.43%"
"2016년 10월 28일","32.762","32.644","32.825","32.553","0.36%"
"2016년 10월 27일","32.643","32.499","32.736","32.422","0.44%"
"2016년 10월 26일","32.499","32.347","32.531","32.287","0.35%"
"2016년 10월 25일","32.385","32.361","32.537","32.291","-0.07%"
"2016년 10월 24일","32.409","32.322","32.472","32.211","0.20%"
