year,week,rain,wind,temperature,CTRY_1
2019,7,1.7905882352941176,6.5058823529411764,-0.7913725490196085,노르웨이
2019,8,2.225390625000001,6.0703125,-0.3476562499999984,노르웨이
2019,9,1.9121076233183862,6.327354260089686,-0.5699551569506733,노르웨이
2019,10,1.9599326599326592,5.013468013468014,-2.686531986531983,노르웨이
2019,11,2.132635983263598,4.891213389121339,-1.8368200836820097,노르웨이
2019,12,1.8966386554621855,7.3277310924369745,1.0197478991596636,노르웨이
2019,13,2.4847926267281117,6.539170506912442,0.7599078341013823,노르웨이
2019,14,1.2036231884057966,6.181159420289855,-0.2847826086956515,노르웨이
2019,15,0.5189189189189193,4.81981981981982,0.22792792792792804,노르웨이
2019,16,1.441747572815533,5.495145631067961,3.5038834951456304,노르웨이
2019,17,2.421739130434783,4.217391304347826,6.701739130434783,노르웨이
2019,18,0.902083333333333,5.802083333333333,1.8854166666666659,노르웨이
2019,19,2.0026200873362443,5.283842794759825,3.450655021834063,노르웨이
2019,20,1.3588607594936704,4.253164556962025,5.91962025316456,노르웨이
2019,21,2.435624999999999,4.26875,7.911875000000002,노르웨이
2019,22,2.079296875,5.890625,4.892500000000002,노르웨이
2019,23,2.3295454545454546,3.922727272727273,10.855339805825249,노르웨이
2019,25,2.9042424242424256,3.8424242424242423,10.95939393939394,노르웨이
2019,26,2.194366197183099,5.028169014084507,9.768075117370888,노르웨이
2019,27,2.340104166666667,4.9375,8.681250000000002,노르웨이
2019,28,0.3401785714285715,2.705357142857143,10.40625,노르웨이
2019,29,1.7942857142857136,3.2742857142857145,11.989714285714285,노르웨이
2019,30,1.6716216216216206,3.608108108108108,13.964189189189188,노르웨이
2019,31,2.907608695652174,3.532608695652174,10.780434782608696,노르웨이
2019,32,2.2152,3.88,11.471999999999996,노르웨이
2019,33,1.9293785310734466,3.8079096045197742,11.135593220338981,노르웨이
2019,34,1.814285714285714,3.380952380952381,10.863095238095237,노르웨이
2019,35,3.6107142857142853,3.8988095238095237,12.190476190476186,노르웨이
2019,36,4.048876404494384,4.522471910112359,8.14662921348315,노르웨이
2019,37,3.1994350282485873,5.0508474576271185,9.037853107344635,노르웨이
2019,38,2.582584269662921,5.342696629213483,5.885393258426966,노르웨이
2019,39,2.4777777777777774,4.051851851851852,5.76962962962963,노르웨이
2019,40,1.4196319018404904,4.233128834355829,4.049693251533742,노르웨이
2019,41,1.4745762711864407,3.5028248587570623,4.236723163841807,노르웨이
2019,42,1.8751269035532994,3.50253807106599,3.05228426395939,노르웨이
2019,43,2.3822727272727278,5.263636363636364,2.3481818181818177,노르웨이
2019,44,1.5978021978021972,4.8791208791208796,-0.5824175824175815,노르웨이
2019,45,0.9663865546218487,4.310924369747899,-4.600840336134453,노르웨이
2019,46,1.279661016949153,3.84180790960452,-1.6135593220338968,노르웨이
2019,47,2.327222222222223,3.3333333333333335,0.2766666666666668,노르웨이
2019,48,2.0037499999999993,5.433333333333334,-1.9791666666666627,노르웨이
2019,49,3.202380952380951,6.337301587301587,-0.01190476190476222,노르웨이
2019,50,2.1553763440860214,6.28494623655914,-0.9870967741935476,노르웨이
2019,51,1.1217616580310874,5.3264248704663215,-0.7585492227979272,노르웨이
2019,52,0.9556603773584911,3.509433962264151,-1.6660377358490577,노르웨이
2019,24,3.540441176470588,4.720588235294118,10.487499999999995,노르웨이
2018,52,10.245945945945945,1.9189189189189189,24.054054054054056,태국
2019,1,16.907272727272726,3.2363636363636363,25.000000000000004,태국
2019,2,10.86140350877193,2.0,24.984210526315795,태국
2019,3,8.893548387096773,0.9354838709677419,25.003225806451617,태국
2019,7,9.170967741935485,2.4516129032258065,26.03225806451613,태국
2019,8,1.8000000000000003,1.5,25.764285714285712,태국
2019,16,4.14054054054054,1.3243243243243243,27.778378378378378,태국
2019,17,8.74776119402985,2.1641791044776117,26.485074626865668,태국
2019,18,4.687671232876713,1.7945205479452055,28.450684931506846,태국
2019,20,8.03888888888889,1.1428571428571428,27.26507936507934,태국
2019,21,7.265625000000001,1.671875,27.353906249999998,태국
2019,22,10.265555555555549,1.288888888888889,27.105000000000004,태국
2019,23,11.096835443037973,1.3291139240506329,27.336075949367096,태국
2019,24,7.351162790697675,1.8992248062015504,28.020155038759682,태국
2019,25,9.107216494845362,1.9690721649484537,27.79381443298968,태국
2019,26,9.428787878787878,1.8257575757575757,27.772727272727273,태국
2019,27,6.546979865771815,1.9261744966442953,26.71275167785235,태국
2019,28,8.857627118644068,1.847457627118644,28.19152542372882,태국
2019,29,20.76516853932584,1.9662921348314606,27.40449438202247,태국
2019,30,8.022137404580153,1.6030534351145038,26.883969465648853,태국
2019,31,5.618072289156627,2.4518072289156625,26.918674698795186,태국
2019,32,10.263942307692307,1.9086538461538463,27.269711538461543,태국
2019,33,6.065972222222221,1.7222222222222223,27.30486111111112,태국
2019,34,11.132417582417581,1.8571428571428572,26.892857142857128,태국
2019,35,10.14904761904762,2.3285714285714287,26.76857142857143,태국
2019,36,14.67207792207792,2.24025974025974,26.39610389610389,태국
2019,37,9.477343750000001,1.671875,26.492968749999996,태국
2019,38,15.596987951807229,1.355421686746988,26.516867469879493,태국
2019,39,6.5874999999999995,1.609375,26.571875000000002,태국
