,날짜,종가
560,2019-04-18,4.3096946581334714e-05
561,2019-04-17,4.3106235316938593e-05
562,2019-04-16,4.3104377249509686e-05
563,2019-04-15,4.3104377249509686e-05
564,2019-04-12,4.3104377249509686e-05
565,2019-04-11,4.3109951932403594e-05
566,2019-04-10,4.3102519342255556e-05
567,2019-04-09,4.3106235316938593e-05
568,2019-04-08,4.3104377249509686e-05
569,2019-04-05,4.3103448275862066e-05
570,2019-04-04,4.3105306263201e-05
571,2019-04-03,4.3103448275862066e-05
572,2019-04-02,4.3106235316938593e-05
573,2019-04-01,4.310066159515549e-05
574,2019-03-29,4.309601792794346e-05
575,2019-03-28,4.3101590448687555e-05
576,2019-03-27,4.3106235316938593e-05
577,2019-03-26,4.3106235316938593e-05
578,2019-03-25,4.3104377249509686e-05
579,2019-03-22,4.310066159515549e-05
580,2019-03-21,4.3102519342255556e-05
581,2019-03-20,4.308487720809996e-05
582,2019-03-19,4.3086733594726185e-05
583,2019-03-18,4.309601792794346e-05
584,2019-03-15,4.3105306263201e-05
585,2019-03-14,4.3105306263201e-05
586,2019-03-13,4.3104377249509686e-05
587,2019-03-12,4.3106235316938593e-05
588,2019-03-11,4.3106235316938593e-05
589,2019-03-08,4.3104377249509686e-05
590,2019-03-07,4.3107164410725064e-05
591,2019-03-06,4.3102519342255556e-05
592,2019-03-05,4.3105306263201e-05
593,2019-03-04,4.3102519342255556e-05
594,2019-03-01,4.309787527474896e-05
595,2019-02-28,4.3103448275862066e-05
596,2019-02-27,4.3104377249509686e-05
597,2019-02-26,4.3101590448687555e-05
598,2019-02-25,4.307188697936857e-05
599,2019-02-22,4.308487720809996e-05
600,2019-02-21,4.308209292807445e-05
601,2019-02-20,4.3105306263201e-05
602,2019-02-19,4.3104377249509686e-05
603,2019-02-18,4.3103448275862066e-05
604,2019-02-15,4.310066159515549e-05
605,2019-02-14,4.309973278165675e-05
606,2019-02-13,4.310809354456299e-05
607,2019-02-12,4.3086733594726185e-05
608,2019-02-11,4.3080236941303174e-05
609,2019-02-08,4.308951847463105e-05
610,2019-02-07,4.308951847463105e-05
611,2019-02-06,4.308951847463105e-05
612,2019-02-05,4.308951847463105e-05
613,2019-02-04,4.308951847463105e-05
614,2019-02-01,4.308951847463105e-05
615,2019-01-31,4.3105306263201e-05
616,2019-01-30,4.309601792794346e-05
617,2019-01-29,4.3109022718454976e-05
618,2019-01-28,4.311273981461522e-05
619,2019-01-25,4.311366918881631e-05
620,2019-01-24,4.3109022718454976e-05
621,2019-01-23,4.3107164410725064e-05
622,2019-01-22,4.3106235316938593e-05
623,2019-01-21,4.3106235316938593e-05
624,2019-01-18,4.3104377249509686e-05
625,2019-01-17,4.3106235316938593e-05
626,2019-01-16,4.3105306263201e-05
627,2019-01-15,4.309601792794346e-05
628,2019-01-14,4.3104377249509686e-05
629,2019-01-11,4.3105306263201e-05
630,2019-01-10,4.3109022718454976e-05
631,2019-01-09,4.3106235316938593e-05
632,2019-01-08,4.3106235316938593e-05
633,2019-01-07,4.3105306263201e-05
634,2019-01-04,4.3105306263201e-05
635,2019-01-03,4.3098804008188775e-05
636,2019-01-02,4.308951847463105e-05
637,2019-01-01,4.311273981461522e-05
638,2018-12-31,4.311273981461522e-05
639,2018-12-28,4.311273981461522e-05
640,2018-12-27,4.304315075863553e-05
641,2018-12-26,4.298764105319721e-05
642,2018-12-25,4.295809437893335e-05
643,2018-12-24,4.2957171699815284e-05
644,2018-12-21,4.294886937101381e-05
645,2018-12-20,4.29138504452312e-05
646,2018-12-19,4.2903724043246954e-05
647,2018-12-18,4.2883485569707106e-05
648,2018-12-17,4.2883485569707106e-05
649,2018-12-14,4.294057025077293e-05
650,2018-12-13,4.2941492216854536e-05
651,2018-12-12,4.29138504452312e-05
652,2018-12-11,4.291477126426916e-05
653,2018-12-10,4.290740581824423e-05
654,2018-12-07,4.289544235924933e-05
655,2018-12-06,4.28577551107873e-05
656,2018-12-05,4.2904644427759305e-05
657,2018-12-04,4.294794708812919e-05
658,2018-12-03,4.291661302090039e-05
659,2018-11-30,4.288624423716093e-05
660,2018-11-29,4.286694101508916e-05
661,2018-11-28,4.2852245457661984e-05
662,2018-11-27,4.283113823749866e-05
663,2018-11-26,4.284306584979221e-05
664,2018-11-23,4.2803638309256285e-05
665,2018-11-22,4.283113823749866e-05
666,2018-11-21,4.282105082858733e-05
667,2018-11-20,4.285040922140807e-05
668,2018-11-19,4.289728245715634e-05
669,2018-11-16,4.2905564851761274e-05
670,2018-11-15,4.290188339268094e-05
671,2018-11-14,4.288624423716093e-05
672,2018-11-13,4.290188339268094e-05
673,2018-11-12,4.29138504452312e-05
674,2018-11-09,4.2927666881305004e-05
675,2018-11-08,4.2883485569707106e-05
676,2018-11-07,4.286969755428376e-05
677,2018-11-06,4.287061647946498e-05
678,2018-11-05,4.289544235924933e-05
679,2018-11-02,4.286051046867968e-05
680,2018-11-01,4.28338901739056e-05
681,2018-10-31,4.283480756462702e-05
682,2018-10-30,4.2837559972583965e-05
683,2018-10-29,4.283480756462702e-05
684,2018-10-26,4.2815550607980816e-05
685,2018-10-25,4.282563542536562e-05
686,2018-10-24,4.282838665467472e-05
687,2018-10-23,4.282930380966657e-05
688,2018-10-22,4.282930380966657e-05
689,2018-10-19,4.282380146885639e-05
690,2018-10-18,4.283113823749866e-05
691,2018-10-17,4.283847752050892e-05
692,2018-10-16,4.2846737220960625e-05
693,2018-10-15,4.285867352405443e-05
694,2018-10-12,4.283480756462702e-05
695,2018-10-11,4.28338901739056e-05
696,2018-10-10,4.282471842747634e-05
697,2018-10-09,4.281463404191553e-05
698,2018-10-08,4.282196766941441e-05
699,2018-10-05,4.286051046867968e-05
700,2018-10-04,4.282563542536562e-05
701,2018-10-03,4.284031273428296e-05
702,2018-10-02,4.286785982209838e-05
703,2018-10-01,4.286142900004286e-05
704,2018-09-28,4.286785982209838e-05
705,2018-09-27,4.283113823749866e-05
706,2018-09-26,4.282930380966657e-05
707,2018-09-25,4.283480756462702e-05
708,2018-09-24,4.284857314251435e-05
709,2018-09-21,4.285683673688045e-05
710,2018-09-20,4.2877050058955946e-05
711,2018-09-19,4.2904644427759305e-05
712,2018-09-18,4.295255889869639e-05
713,2018-09-17,4.29341175965481e-05
714,2018-09-14,4.301352775447879e-05
715,2018-09-13,4.2960862654122095e-05
716,2018-09-12,4.2953481379665825e-05
717,2018-09-11,4.2945180477120956e-05
718,2018-09-10,4.291292966570828e-05
719,2018-09-07,4.291292966570828e-05
720,2018-09-06,4.2891762636985565e-05
721,2018-09-05,4.289268250836407e-05
722,2018-09-04,4.289452236949342e-05
723,2018-09-03,4.2911088225197394e-05
724,2018-08-31,4.2911088225197394e-05
725,2018-08-30,4.291292966570828e-05
726,2018-08-29,4.291661302090039e-05
727,2018-08-28,4.292490288240723e-05
728,2018-08-27,4.292950974499871e-05
729,2018-08-24,4.29138504452312e-05
730,2018-08-23,4.2951636457349025e-05
731,2018-08-22,4.296455424274973e-05
732,2018-08-21,4.297563281619322e-05
733,2018-08-20,4.296824646586173e-05
734,2018-08-17,4.292950974499871e-05
735,2018-08-16,4.289452236949342e-05
736,2018-08-15,4.289544235924933e-05
737,2018-08-14,4.289084280506112e-05
738,2018-08-13,4.289084280506112e-05
739,2018-08-10,4.2960862654122095e-05
740,2018-08-09,4.29599398560842e-05
